Date,Open,High,Low,Close,Adj_Close,Volume,Day
2015-04-15,20.923332,21.076668,20.923332,20.976667,20.976667,70500,390
2015-04-16,21.093332,21.16,20.993334,21.126667,21.126667,119700,391
2015-04-17,21.093332,21.093332,20.673332,20.85,20.85,46200,392
2015-04-20,21.023333,21.33,20.816668,20.963333,20.963333,52800,393
2015-04-21,21.209999,21.309999,21.123333,21.263332,21.263332,75600,394
2015-04-22,21.423332,21.423332,21.120001,21.216667,21.216667,52200,395
2015-04-23,21.450001,21.506666,21.129999,21.483334,21.483334,88200,396
2015-04-24,21.49,21.49,21.290001,21.313334,21.313334,98700,397
2015-04-27,21.366667,21.370001,20.353333,20.363333,20.363333,157500,398
2015-04-28,20.416668,20.416668,19.753332,20.046667,20.046667,90000,399
2015-04-29,20.076668,20.076668,19.67,19.933332,19.933332,129900,400
2015-04-30,19.886667,19.893333,19.093332,19.233334,19.233334,144000,401
2015-05-01,19.33,19.713333,19.33,19.713333,19.713333,47400,402
2015-05-04,19.733334,20.156668,19.733334,19.856667,19.856667,46200,403
2015-05-05,19.953333,19.953333,19.443333,19.506666,19.506666,75000,404
2015-05-06,19.636667,19.726667,19.423332,19.636667,19.636667,35400,405
2015-05-07,19.639999,19.843332,19.493334,19.786667,19.786667,69000,406
2015-05-08,20.276667,20.276667,19.953333,20.09,20.09,38400,407
2015-05-11,20.32,20.32,20.110001,20.18,20.18,24900,408
2015-05-12,19.996668,20.086666,19.85,20.059999,20.059999,69600,409
2015-05-13,20.17,20.17,19.903334,19.993334,19.993334,96000,410
2015-05-14,20.106667,20.276667,19.93,20.243334,20.243334,56400,411
2015-05-15,20.423332,20.423332,20.173332,20.243334,20.243334,19800,412
2015-05-18,20.146667,20.549999,20.146667,20.523333,20.523333,56700,413
2015-05-19,20.450001,20.690001,20.450001,20.559999,20.559999,73200,414
2015-05-20,20.696667,20.83,20.526667,20.733334,20.733334,143400,415
2015-05-21,20.703333,20.719999,20.583332,20.656668,20.656668,32700,416
2015-05-22,20.786667,21.083332,20.586666,20.703333,20.703333,66600,417
2015-05-26,20.74,20.74,20.4,20.58,20.58,125700,418
2015-05-27,20.633333,20.853333,20.576668,20.853333,20.853333,65100,419
2015-05-28,20.783333,20.870001,20.653334,20.809999,20.809999,52800,420
2015-05-29,20.936666,21.196667,20.719999,21.049999,21.049999,143700,421
2015-06-01,21.203333,21.203333,20.780001,20.983334,20.983334,165300,422
2015-06-02,20.943333,20.98,20.75,20.826668,20.826668,54900,423
2015-06-03,20.883333,20.933332,20.799999,20.92,20.92,35400,424
2015-06-04,20.843332,20.856667,20.513332,20.610001,20.610001,67500,425
2015-06-05,20.553333,20.870001,20.43,20.843332,20.843332,53100,426
2015-06-08,20.913334,20.93,20.68,20.736668,20.736668,88200,427
2015-06-09,20.700001,20.700001,20.33,20.503332,20.503332,141300,428
2015-06-10,20.51,20.696667,20.336666,20.696667,20.696667,96600,429
2015-06-11,20.743334,20.82,20.743334,20.786667,20.786667,57900,430
2015-06-12,20.786667,20.826668,20.540001,20.540001,20.540001,101100,431
2015-06-15,20.433332,20.73,20.243334,20.683332,20.683332,175200,432
2015-06-16,20.576668,20.83,20.576668,20.799999,20.799999,75900,433
2015-06-17,20.889999,20.986668,20.816668,20.92,20.92,62700,434
2015-06-18,20.993334,21.446667,20.993334,21.396667,21.396667,73200,435
2015-06-19,21.58,21.58,21.363333,21.493334,21.493334,427800,436
2015-06-22,21.620001,21.783333,21.620001,21.716667,21.716667,110700,437
2015-06-23,21.860001,21.860001,21.643333,21.733334,21.733334,100500,438
2015-06-24,21.786667,21.786667,21.32,21.370001,21.370001,108600,439
2015-06-25,21.503332,21.6,21.386667,21.52,21.52,96300,440
2015-06-26,21.68,21.68,21.173332,21.306667,21.306667,57300,441
2015-06-29,21,21.23,20.76,20.76,20.76,85800,442
2015-06-30,21,21.183332,20.953333,21.173332,21.173332,59400,443
2015-07-01,21.316668,21.436666,21.02,21.139999,21.139999,60000,444
2015-07-02,21.17,21.17,20.916668,21.016666,21.016666,74400,445
2015-07-06,20.806667,21.256666,20.806667,21.1,21.1,63900,446
2015-07-07,21.096666,21.096666,20.639999,21.09,21.09,117300,447
2015-07-08,20.923332,20.940001,20.540001,20.553333,20.553333,35100,448
2015-07-09,20.786667,20.936666,20.76,20.876667,20.876667,75600,449
2015-07-10,21.016666,21.253332,20.99,21.193333,21.193333,138900,450
2015-07-13,21.403334,21.9,21.370001,21.586666,21.586666,132600,451
2015-07-14,21.700001,22.036667,21.616667,22.036667,22.036667,186600,452
2015-07-15,22.166668,22.303333,21.896667,21.98,21.98,206400,453
2015-07-16,22.053333,22.196667,21.953333,22.176666,22.176666,260700,454
2015-07-17,22.299999,22.299999,22.043333,22.27,22.27,175800,455
2015-07-20,22.426666,22.440001,22.196667,22.26,22.26,249600,456
2015-07-21,22.219999,22.219999,21.766666,22.040001,22.040001,156000,457
2015-07-22,21.913334,22.093332,21.826668,22.059999,22.059999,150600,458
2015-07-23,22.176666,22.233334,21.9,21.936666,21.936666,180900,459
2015-07-24,22.053333,22.053333,21.4,21.436666,21.436666,171900,460
2015-07-27,21.366667,21.393333,21.076668,21.316668,21.316668,189000,461
2015-07-28,21.486668,21.813334,21.266666,21.753332,21.753332,126000,462
2015-07-29,21.886667,21.886667,21.266666,21.506666,21.506666,169800,463
2015-07-30,21.58,21.58,21.106667,21.446667,21.446667,207900,464
2015-07-31,21.646667,21.886667,21.623333,21.703333,21.703333,112500,465
2015-08-03,21.753332,21.863333,21.536667,21.713333,21.713333,96300,466
2015-08-04,21.886667,21.916668,21.716667,21.813334,21.813334,114900,467
2015-08-05,21.893333,22.153334,21.866667,22.016666,22.016666,174900,468
2015-08-06,22.209999,22.209999,21.283333,21.473333,21.473333,333000,469
2015-08-07,21.49,21.49,20.753332,21.103333,21.103333,111300,470
2015-08-10,21.18,21.4,21.07,21.156668,21.156668,253800,471
2015-08-11,20.966667,21.333332,20.92,21.113333,21.113333,69000,472
2015-08-12,20.903334,21.236668,20.51,21.176666,21.176666,141000,473
2015-08-13,21.296667,21.326668,21.013332,21.066668,21.066668,203100,474
2015-08-14,20.969999,21.120001,20.726667,21.040001,21.040001,108300,475
2015-08-17,20.91,21.52,20.790001,21.52,21.52,132900,476
2015-08-18,21.423332,21.616667,21.316668,21.356667,21.356667,147000,477
2015-08-19,21.303333,21.303333,20.870001,21.129999,21.129999,153900,478
2015-08-20,20.92,20.966667,20.116667,20.120001,20.120001,151200,479
2015-08-21,19.92,20.25,19.57,19.743334,19.743334,257400,480
2015-08-24,19.333332,19.623333,6.97,18.903334,18.903334,531000,481
2015-08-25,19.206667,19.993334,18.946667,18.950001,18.950001,223800,482
2015-08-26,19.136667,19.776667,19.053333,19.763332,19.763332,267900,483
2015-08-27,20.153334,20.326668,19.916668,20.306667,20.306667,261900,484
2015-08-28,20.233334,20.620001,20.136667,20.620001,20.620001,115500,485
2015-08-31,20.58,20.686666,20.083332,20.146667,20.146667,118500,486
2015-09-01,19.803333,19.9,19.549999,19.596666,19.596666,109800,487
2015-09-02,19.82,20.1,19.563334,20.1,20.1,154800,488
2015-09-03,20.283333,20.356667,19.786667,19.790001,19.790001,98400,489
2015-09-04,19.633333,19.870001,19.5,19.686666,19.686666,173700,490
2015-09-08,19.99,20.32,19.863333,20.296667,20.296667,91200,491
2015-09-09,20.576668,20.623333,20.049999,20.056667,20.056667,135900,492
2015-09-10,20.236668,20.486668,20.176666,20.383333,20.383333,97200,493
2015-09-11,20.346666,20.629999,20.290001,20.629999,20.629999,63600,494
2015-09-14,20.66,20.66,20.406668,20.613333,20.613333,62700,495
2015-09-15,20.716667,20.886667,20.526667,20.876667,20.876667,262800,496
2015-09-16,20.860001,20.976667,20.656668,20.886667,20.886667,60600,497
2015-09-17,20.809999,21.576668,20.809999,21.243334,21.243334,198300,498
2015-09-18,20.993334,21.213333,20.969999,21.013332,21.013332,107100,499
2015-09-21,21.156668,21.156668,20.166668,20.393333,20.393333,72600,500
2015-09-22,20.01,20.26,19.796667,20.040001,20.040001,134400,501
2015-09-23,19.973333,20.33,19.896667,20.093332,20.093332,59700,502
2015-09-24,19.983334,19.983334,19.383333,19.776667,19.776667,141600,503
2015-09-25,20.030001,20.056667,18.540001,18.833332,18.833332,142500,504
2015-09-28,18.620001,18.73,17.216667,17.606667,17.606667,225000,505
2015-09-29,17.65,18.073334,17.126667,17.333332,17.333332,146700,506
2015-09-30,17.683332,18.123333,17.683332,18.076668,18.076668,43200,507
2015-10-01,17.75,18.166668,17.646667,18.166668,18.166668,34800,508
2015-10-02,17.603333,18.6,17.549999,18.593332,18.593332,142500,509
2015-10-05,18.776667,18.916668,18.126667,18.426666,18.426666,452700,510
2015-10-06,18.35,18.463333,17.133333,17.566668,17.566668,213000,511
2015-10-07,17.75,17.853333,17.280001,17.68,17.68,300900,512
2015-10-08,17.566668,17.566668,16.943333,17.376667,17.376667,220500,513
2015-10-09,17.42,17.733334,17.193333,17.620001,17.620001,250500,514
2015-10-12,17.719999,17.846666,17.389999,17.583332,17.583332,1043100,515
2015-10-13,17.446667,17.886667,17.043333,17.066668,17.066668,1712700,516
2015-10-14,17.193333,17.423332,16.786667,17.153334,17.153334,570600,517
2015-10-15,17.110001,18.1,17.110001,18.1,18.1,212700,518
2015-10-16,18.209999,18.379999,17.833332,18.08,18.08,159900,519
2015-10-19,18.046667,18.52,17.716667,18.136667,18.136667,186300,520
2015-10-20,18.106667,18.25,17.586666,17.673332,17.673332,222000,521
2015-10-21,17.863333,17.863333,16.933332,17.440001,17.440001,152700,522
2015-10-22,17.516666,17.540001,16.716667,17.036667,17.036667,293400,523
2015-10-23,17.296667,17.82,17.24,17.773333,17.773333,280500,524
2015-10-26,17.74,18.09,17.563334,17.743334,17.743334,171600,525
2015-10-27,17.77,18.200001,17.77,18.183332,18.183332,129600,526
2015-10-28,18.056667,18.77,17.893333,18.766666,18.766666,143100,527
2015-10-29,18.66,19.243334,18.209999,18.226667,18.226667,229200,528
2015-10-30,18.303333,18.440001,18.256666,18.33,18.33,80100,529
2015-11-02,18.446667,19.139999,18.366667,19.049999,19.049999,170400,530
2015-11-03,19.02,19.416668,18.833332,19.236668,19.236668,213300,531
2015-11-04,19.353333,19.353333,19.006666,19.203333,19.203333,257700,532
2015-11-05,19.24,19.316668,18.993334,19.243334,19.243334,196800,533
2015-11-06,19.326668,19.346666,18.883333,19.093332,19.093332,63300,534
2015-11-09,19.066668,19.17,18.959999,19.049999,19.049999,46500,535
2015-11-10,19,19.383333,18.99,19.346666,19.346666,77400,536
2015-11-11,19.370001,19.373333,18.953333,18.953333,18.953333,42300,537
2015-11-12,18.833332,18.91,18.549999,18.549999,18.549999,148500,538
2015-11-13,18.566668,18.966667,18.566668,18.836666,18.836666,94500,539
2015-11-16,18.423332,18.556667,18.226667,18.473333,18.473333,199200,540
2015-11-17,18.546667,18.716667,18.283333,18.566668,18.566668,74100,541
2015-11-18,18.643333,19.006666,18.643333,19,19,42000,542
2015-11-19,18.91,18.959999,18.43,18.473333,18.473333,123600,543
2015-11-20,18.533333,18.780001,18.533333,18.623333,18.623333,77700,544
2015-11-23,18.639999,18.916668,18.633333,18.773333,18.773333,167700,545
2015-11-24,18.806667,18.983334,18.629999,18.916668,18.916668,61800,546
2015-11-25,18.946667,19.213333,18.946667,19.193333,19.193333,80700,547
2015-11-27,19.4,19.446667,19.346666,19.386667,19.386667,37800,548
2015-11-30,19.293333,19.379999,18.806667,18.9,18.9,92100,549
2015-12-01,19.053333,19.053333,18.639999,18.953333,18.953333,54600,550
2015-12-02,18.943333,19.153334,18.803333,18.84,18.84,48300,551
2015-12-03,18.816668,18.816668,18.07,18.203333,18.203333,62100,552
2015-12-04,18.233334,18.603333,18.233334,18.603333,18.603333,36300,553
2015-12-07,18.556667,18.556667,18.049999,18.09,18.09,150300,554
2015-12-08,17.946667,18.66,17.946667,18.6,18.6,135300,555
2015-12-09,18.543333,18.563334,18.136667,18.219999,18.219999,114600,556
2015-12-10,18.186666,18.540001,18.166668,18.473333,18.473333,72300,557
2015-12-11,18.286667,18.286667,17.986668,18.030001,18.030001,40200,558
2015-12-14,18.056667,18.133333,17.626667,17.913334,17.913334,59400,559
2015-12-15,18.076668,18.396667,18.076668,18.35,18.35,105000,560
2015-12-16,18.476667,18.780001,18.406668,18.713333,18.713333,74400,561
2015-12-17,18.763332,18.836666,18.443333,18.456667,18.456667,57900,562
2015-12-18,18.370001,18.686666,18.336666,18.336666,18.336666,83400,563
2015-12-21,18.49,18.51,18.333332,18.486668,18.486668,72000,564
2015-12-22,18.543333,18.676666,18.196667,18.343332,18.343332,78600,565
2015-12-23,18.413334,18.633333,18.396667,18.543333,18.543333,117900,566
2015-12-24,18.493334,18.623333,18.473333,18.546667,18.546667,31200,567
2015-12-28,18.25,18.346666,18.183332,18.33,18.33,87600,568
2015-12-29,18.533333,18.736668,18.370001,18.690001,18.690001,132600,569
2015-12-30,18.626667,18.713333,18.523333,18.530001,18.530001,119400,570
2015-12-31,18.48,18.6,18.370001,18.370001,18.370001,255900,571
2016-01-04,18.026667,18.043333,17.573334,17.686666,17.686666,139500,572
2016-01-05,17.723333,17.863333,17.51,17.576668,17.576668,354300,573
2016-01-06,17.306667,17.5,17.043333,17.219999,17.219999,166200,574
2016-01-07,16.876667,16.993334,16.603333,16.686666,16.686666,153300,575
2016-01-08,16.856667,16.973333,16.326668,16.326668,16.326668,331500,576
2016-01-11,16.463333,16.463333,15.443333,15.736667,15.736667,147000,577
2016-01-12,16.110001,16.276667,15.566667,16.040001,16.040001,124200,578
2016-01-13,16.103333,16.123333,15.25,15.313333,15.313333,313500,579
2016-01-14,15.36,15.95,15,15.806667,15.806667,245700,580
2016-01-15,15.256667,15.596667,15.146667,15.596667,15.596667,109500,581
2016-01-19,15.826667,15.83,15.096667,15.306667,15.306667,293100,582
2016-01-20,15.093333,15.84,14.73,15.65,15.65,278700,583
2016-01-21,15.356667,15.596667,15.12,15.14,15.14,125700,584
2016-01-22,15.433333,15.586667,15.323333,15.566667,15.566667,79800,585
2016-01-25,15.44,15.713333,15.35,15.363333,15.363333,58200,586
2016-01-26,15.436667,15.436667,14.986667,15.226667,15.226667,79200,587
2016-01-27,15.28,15.306667,14.61,14.696667,14.696667,95700,588
2016-01-28,14.776667,14.776667,14.163333,14.246667,14.246667,111300,589
2016-01-29,14.193333,14.593333,14.193333,14.593333,14.593333,125400,590
2016-02-01,14.44,14.67,14.236667,14.593333,14.593333,4980000,591
2016-02-02,14.363333,14.446667,14.076667,14.363333,14.363333,2021400,592
2016-02-03,14.4,14.4,13.85,14.156667,14.156667,3517800,593
2016-02-04,14.203333,14.476667,14.006667,14.156667,14.156667,396900,594
2016-02-05,14.09,14.09,13.436667,13.49,13.49,517200,595
2016-02-08,13.28,13.28,12.656667,12.84,12.84,157200,596
2016-02-09,12.62,13.103333,12.586667,12.883333,12.883333,164400,597
2016-02-10,12.99,13.376667,12.983333,13.013333,13.013333,219000,598
2016-02-11,12.823333,13.086667,12.72,12.97,12.97,187500,599
2016-02-12,13.086667,13.15,12.833333,13.146667,13.146667,180600,600
2016-02-16,13.32,13.533333,13.276667,13.516667,13.516667,225900,601
2016-02-17,13.64,13.91,13.55,13.886667,13.886667,246600,602
2016-02-18,13.953333,13.96,13.553333,13.57,13.57,138900,603
2016-02-19,13.52,13.81,13.393333,13.81,13.81,109800,604
2016-02-22,13.936667,14.053333,13.89,13.963333,13.963333,150600,605
2016-02-23,13.896667,14.006667,13.676667,13.676667,13.676667,51300,606
2016-02-24,13.526667,13.86,13.363333,13.846667,13.846667,69000,607
2016-02-25,14.033333,14.033333,13.763333,13.82,13.82,28200,608
2016-02-26,13.883333,13.976667,13.783333,13.93,13.93,56100,609
2016-02-29,13.92,13.92,13.583333,13.583333,13.583333,53700,610
2016-03-01,13.636667,13.99,13.52,13.963333,13.963333,39900,611
2016-03-02,13.96,14.156667,13.94,14.156667,14.156667,47400,612
2016-03-03,14.07,14.08,13.893333,14,14,135600,613
2016-03-04,14.043333,14.18,13.926667,14.03,14.03,36300,614
2016-03-07,14.003333,14.35,13.91,14.283333,14.283333,46500,615
2016-03-08,14.236667,14.236667,13.846667,13.863333,13.863333,28500,616
2016-03-09,13.826667,13.856667,13.71,13.843333,13.843333,32700,617
2016-03-10,13.923333,14.05,13.57,13.663333,13.663333,104100,618
2016-03-11,13.82,14.093333,13.77,14.083333,14.083333,27000,619
2016-03-14,14.056667,14.26,13.993333,14.193333,14.193333,51900,620
2016-03-15,14.003333,14.003333,13.653333,13.693333,13.693333,32400,621
2016-03-16,13.643333,13.79,13.483333,13.636667,13.636667,96600,622
2016-03-17,13.603333,13.603333,13.18,13.49,13.49,120300,623
2016-03-18,13.563333,13.8,13.36,13.76,13.76,76800,624
2016-03-21,13.72,13.98,13.72,13.906667,13.906667,64200,625
2016-03-22,13.86,14.256667,13.86,14.203333,14.203333,47400,626
2016-03-23,14.173333,14.226667,13.823333,13.84,13.84,47100,627
2016-03-24,13.653333,13.986667,13.653333,13.92,13.92,36300,628
2016-03-28,13.993333,13.993333,13.773333,13.876667,13.876667,18000,629
2016-03-29,13.826667,14.38,13.74,14.366667,14.366667,29400,630
2016-03-30,14.456667,14.616667,14.293333,14.32,14.32,36300,631
2016-03-31,14.34,14.606667,14.3,14.433333,14.433333,58500,632
2016-04-01,14.343333,14.666667,14.343333,14.646667,14.646667,27900,633
2016-04-04,14.666667,14.866667,14.666667,14.743333,14.743333,90000,634
2016-04-05,14.723333,14.723333,14.57,14.613333,14.613333,44100,635
2016-04-06,14.723333,15.04,14.723333,15.03,15.03,70200,636
2016-04-07,14.996667,15.033333,14.763333,14.85,14.85,47100,637
2016-04-08,14.983333,14.983333,14.72,14.786667,14.786667,16200,638
2016-04-11,14.883333,14.883333,14.676667,14.713333,14.713333,26100,639
2016-04-12,14.733333,14.85,14.636667,14.84,14.84,37500,640
2016-04-13,14.92,15.1,14.916667,15.066667,15.066667,29400,641
2016-04-14,15.116667,15.123333,15.016667,15.1,15.1,26100,642
2016-04-15,15.033333,15.123333,14.966667,15.106667,15.106667,15600,643
2016-04-18,15.05,15.19,14.98,15.173333,15.173333,22500,644
2016-04-19,15.26,15.26,15.036667,15.086667,15.086667,30900,645
2016-04-20,15.153333,15.26,15.08,15.203333,15.203333,26100,646
2016-04-21,15.01,15.133333,14.973333,15.093333,15.093333,32100,647
2016-04-22,15.1,15.186667,15.03,15.186667,15.186667,26400,648
2016-04-25,15.206667,15.206667,15.09,15.14,15.14,21000,649
2016-04-26,15.026667,15.103333,14.946667,15.07,15.07,81300,650
2016-04-27,15.103333,15.16,15.026667,15.11,15.11,36000,651
2016-04-28,15.04,15.146667,14.876667,14.94,14.94,15300,652
2016-04-29,14.833333,14.833333,14.66,14.753333,14.753333,22200,653
2016-05-02,14.826667,14.903333,14.74,14.886667,14.886667,56400,654
2016-05-03,14.603333,14.736667,14.58,14.643333,14.643333,114600,655
2016-05-04,14.566667,14.566667,14.463333,14.493333,14.493333,42900,656
2016-05-05,14.556667,14.653333,14.556667,14.61,14.61,21600,657
2016-05-06,14.613333,14.613333,14.443333,14.576667,14.576667,26100,658
2016-05-09,14.673333,14.9,14.666667,14.813333,14.813333,15300,659
2016-05-10,14.876667,14.876667,14.73,14.8,14.8,7500,660
2016-05-11,14.813333,14.82,14.643333,14.643333,14.643333,48300,661
2016-05-12,14.646667,14.646667,14.306667,14.406667,14.406667,25200,662
2016-05-13,14.503333,14.566667,14.446667,14.483333,14.483333,22800,663
2016-05-16,14.596667,14.753333,14.57,14.736667,14.736667,34200,664
2016-05-17,14.7,14.773333,14.52,14.556667,14.556667,21600,665
2016-05-18,14.67,14.746667,14.603333,14.68,14.68,28800,666
2016-05-19,14.673333,14.686667,14.406667,14.546667,14.546667,23700,667
2016-05-20,14.703333,14.786667,14.663333,14.74,14.74,74100,668
2016-05-23,14.74,14.863333,14.71,14.753333,14.753333,21900,669
2016-05-24,14.91,15.053333,14.91,15.046667,15.046667,21900,670
2016-05-25,15.066667,15.166667,15.053333,15.11,15.11,45300,671
2016-05-26,15.066667,15.066667,14.943333,14.956667,14.956667,17400,672
2016-05-27,15.013333,15.053333,14.963333,15.043333,15.043333,27600,673
2016-05-31,15.07,15.133333,15.04,15.073333,15.073333,46200,674
2016-06-01,15.066667,15.18,15.056667,15.18,15.18,15000,675
2016-06-02,15.14,15.37,15.14,15.37,15.37,67800,676
2016-06-03,15.246667,15.26,15.183333,15.22,15.22,27000,677
2016-06-06,15.23,15.3,15.116667,15.246667,15.246667,24600,678
2016-06-07,15.186667,15.28,15.186667,15.216667,15.216667,18300,679
2016-06-08,15.24,15.416667,15.24,15.393333,15.393333,29400,680
2016-06-09,15.393333,15.43,15.276667,15.313333,15.313333,15300,681
2016-06-10,15.213333,15.213333,15.036667,15.066667,15.066667,28500,682
2016-06-13,15.043333,15.146667,14.906667,14.926667,14.926667,18300,683
2016-06-14,14.92,14.97,14.833333,14.9,14.9,27300,684
2016-06-15,14.896667,15.02,14.896667,14.906667,14.906667,30300,685
2016-06-16,14.836667,14.913333,14.706667,14.906667,14.906667,31800,686
2016-06-17,14.94,14.94,14.653333,14.666667,14.666667,10800,687
2016-06-20,14.803333,14.966667,14.803333,14.88,14.88,11700,688
2016-06-21,14.896667,14.983333,14.766667,14.83,14.83,12900,689
2016-06-22,14.86,14.926667,14.73,14.73,14.73,54900,690
2016-06-23,14.76,14.916667,14.76,14.916667,14.916667,12300,691
2016-06-24,14.486667,14.64,14.336667,14.453333,14.453333,46500,692
2016-06-27,14.35,14.436667,14.033333,14.136667,14.136667,42300,693
2016-06-28,14.31,14.486667,14.31,14.453333,14.453333,27600,694
2016-06-29,14.57,14.766667,14.57,14.746667,14.746667,305700,695
2016-06-30,14.746667,14.9,14.716667,14.9,14.9,19200,696
2016-07-01,14.896667,15.043333,14.896667,15.04,15.04,13200,697
2016-07-05,14.966667,14.986667,14.87,14.923333,14.923333,12300,698
2016-07-06,14.88,15.113333,14.88,15.086667,15.086667,21900,699
2016-07-07,15.156667,15.23,15.126667,15.193333,15.193333,33300,700
2016-07-08,15.26,15.493333,15.24,15.44,15.44,33300,701
2016-07-11,15.46,15.54,15.4,15.406667,15.406667,89100,702
2016-07-12,15.483333,15.61,15.433333,15.506667,15.506667,178500,703
2016-07-13,15.556667,15.586667,15.366667,15.376667,15.376667,27600,704
2016-07-14,15.46,15.46,15.313333,15.356667,15.356667,20700,705
2016-07-15,15.39,15.42,15.243333,15.383333,15.383333,30600,706
2016-07-18,15.333333,15.426667,15.32,15.403333,15.403333,15300,707
2016-07-19,15.413333,15.483333,15.353333,15.386667,15.386667,15900,708
2016-07-20,15.443333,15.73,15.443333,15.686667,15.686667,16500,709
2016-07-21,15.75,15.786667,15.556667,15.573333,15.573333,21000,710
2016-07-22,15.63,15.74,15.63,15.726667,15.726667,7500,711
2016-07-25,15.72,15.72,15.543333,15.633333,15.633333,15000,712
2016-07-26,15.75,15.89,15.743333,15.873333,15.873333,18900,713
2016-07-27,15.916667,16.033333,15.803333,15.996667,15.996667,23100,714
2016-07-28,15.916667,16.123333,15.916667,16.1,16.1,45600,715
2016-07-29,16.01,16.32,16.01,16.32,16.32,20400,716
2016-08-01,16.263332,16.433332,16.263332,16.296667,16.296667,28200,717
2016-08-02,16.110001,16.233334,16.040001,16.200001,16.200001,297300,718
2016-08-03,16.133333,16.24,16.110001,16.24,16.24,150600,719
2016-08-04,16.33,16.453333,16.25,16.343332,16.343332,10800,720
2016-08-05,16.343332,16.366667,16.213333,16.263332,16.263332,15000,721
2016-08-08,16.273333,16.273333,16.08,16.08,16.08,20700,722
2016-08-09,16.15,16.276667,16.15,16.236668,16.236668,18900,723
2016-08-10,16.006666,16.030001,15.923333,15.986667,15.986667,14100,724
2016-08-11,16.040001,16.193333,15.97,16.166668,16.166668,9300,725
2016-08-12,16.153334,16.183332,16.083332,16.183332,16.183332,8100,726
2016-08-15,16.276667,16.360001,16.276667,16.303333,16.303333,17400,727
2016-08-16,16.246668,16.246668,16.07,16.116667,16.116667,6300,728
2016-08-17,16.036667,16.036667,15.88,15.98,15.98,17700,729
2016-08-18,15.986667,16.126667,15.986667,16.1,16.1,6900,730
2016-08-19,15.99,16.09,15.99,16.040001,16.040001,5400,731
2016-08-22,16.040001,16.190001,16.040001,16.146667,16.146667,17700,732
2016-08-23,16.276667,16.276667,16.209999,16.243334,16.243334,8100,733
2016-08-24,16.236668,16.32,15.8,15.8,15.8,30900,734
2016-08-25,15.853333,15.95,15.646667,15.783333,15.783333,24300,735
2016-08-26,15.856667,15.926667,15.776667,15.863333,15.863333,45900,736
2016-08-29,15.956667,16.083332,15.92,16.063334,16.063334,10800,737
2016-08-30,16.033333,16.096666,15.986667,16.033333,16.033333,28500,738
2016-08-31,16.003332,16.003332,15.876667,15.933333,15.933333,16500,739
2016-09-01,15.89,15.93,15.87,15.93,15.93,24000,740
2016-09-02,16.123333,16.143333,16.073334,16.143333,16.143333,8400,741
2016-09-06,16.190001,16.27,16.173332,16.226667,16.226667,15000,742
2016-09-07,16.24,16.383333,16.24,16.366667,16.366667,12300,743
2016-09-08,16.343332,16.483334,16.343332,16.473333,16.473333,17400,744
2016-09-09,16.336666,16.336666,16.016666,16.016666,16.016666,6900,745
2016-09-12,16.066668,16.223333,16.066668,16.223333,16.223333,7200,746
2016-09-13,16.136667,16.173332,15.883333,15.99,15.99,15300,747
2016-09-14,16.333332,16.666668,16.333332,16.559999,16.559999,82500,748
2016-09-15,16.559999,16.82,16.559999,16.786667,16.786667,80100,749
2016-09-16,16.85,16.91,16.77,16.91,16.91,39900,750
2016-09-19,16.959999,17.686666,16.933332,17.459999,17.459999,128100,751
2016-09-20,17.616667,17.756666,17.616667,17.696667,17.696667,12300,752
2016-09-21,17.826668,17.853333,17.543333,17.843332,17.843332,11700,753
2016-09-22,17.966667,18.116667,17.876667,18.1,18.1,12000,754
2016-09-23,18.053333,18.053333,17.846666,17.870001,17.870001,47700,755
2016-09-26,17.773333,17.833332,17.75,17.796667,17.796667,45600,756
2016-09-27,17.823334,17.889999,17.646667,17.866667,17.866667,57000,757
2016-09-28,18,18,17.736668,17.786667,17.786667,14700,758
2016-09-29,17.780001,17.780001,17.290001,17.433332,17.433332,75000,759
2016-09-30,17.389999,17.583332,17.273333,17.556667,17.556667,12900,760
2016-10-03,17.266666,17.42,17.24,17.42,17.42,23700,761
2016-10-04,17.496668,17.496668,17.190001,17.25,17.25,12300,762
2016-10-05,17.536667,17.639999,17.536667,17.573334,17.573334,19200,763
2016-10-06,17.413334,17.5,17.366667,17.393333,17.393333,5400,764
2016-10-07,17.146667,17.303333,17.01,17.193333,17.193333,21900,765
2016-10-10,17.193333,17.719999,17.193333,17.663334,17.663334,37500,766
2016-10-11,17.646667,17.73,17,17.063334,17.063334,32100,767
2016-10-12,17.043333,17.216667,16.793333,16.793333,16.793333,22500,768
2016-10-13,16.623333,16.863333,16.623333,16.813334,16.813334,17100,769
2016-10-14,16.903334,16.903334,16.396667,16.396667,16.396667,13500,770
2016-10-17,16.366667,16.370001,16.196667,16.25,16.25,46800,771
2016-10-18,16.546667,16.559999,16.379999,16.459999,16.459999,8700,772
2016-10-19,16.219999,16.286667,16.173332,16.193333,16.193333,6000,773
2016-10-20,16.153334,16.376667,16.123333,16.376667,16.376667,30300,774
2016-10-21,16.219999,16.370001,16.219999,16.25,16.25,52200,775
2016-10-24,16.223333,16.323334,16.200001,16.27,16.27,18900,776
2016-10-25,15.996667,16.049999,15.973333,15.976667,15.976667,8100,777
2016-10-26,15.843333,15.843333,15.3,15.373333,15.373333,37200,778
2016-10-27,15.203333,15.213333,14.93,14.956667,14.956667,41700,779
